gene_name	entrez_id
OR52D1	390066
NOB1	28987
KIF2C	11004
SYS1.DBNDD2	NA
WFDC1	58189
PRAF2	11230
RPL8	6132
KIZ	55857
EMP3	2014
CCR4	1233
TBK1	29110
ZBTB7A	51341
ERV3.1	NA
CCL28	56477
E2F8	79733
ZNF264	9422
LRRN4	164312
HSPH1	10808
EHD3	30845
GPX8	493869
PAFAH1B2	5049
THRAP3	9967
ZYG11B	79699
HAUS2	55142
BEST2	54831
CSTF1	1477
ANKRD28	23243
GALR2	8811
DNAJC14	85406
UBE2F.SCLY	NA
IGF2BP2	10644
PHF11	51131
MYH13	8735
VCAN	1462
XAF1	54739
TNFRSF13B	23495
ADCY5	111
KLRC3	3823
GPATCH2	55105
FOXF2	2295
GLB1L3	112937
KDM4D	55693
CEP19	84984
HCK	3055
ACSM1	116285
FXYD3	5349
FAM98B	283742
POTEG	404785
C15orf48	84419
CCDC50	152137
KDELR1	10945
ITGA4	3676
MBD5	55777
SIAE	54414
B3GLCT	145173
DRG1	4733
PRSS53	339105
C22orf23	84645
HMGN5	79366
STAG1	10274
GRIK4	2900
TTC31	64427
HOXB13	10481
HOXC9	3225
IQSEC2	23096
KLHL22	84861
TBX22	50945
FPR3	2359
GTF3C5	9328
ARID4A	5926
TOMM34	10953
E2F4	1874
MAPKBP1	23005
ZNF219	51222
GYG2	8908
SLC6A6	6533
COG5	10466
FBXO15	201456
PREX2	80243
HOXA2	3199
KIF5B	3799
SERAC1	84947
TCEAL1	9338
TOP2A	7153
CMTM8	152189
MAP7D3	79649
PLCG1	5335
CYP4X1	260293
RAVER1	125950
METTL25B	51093
FGD5	152273
ATP13A5	344905
GPR142	350383
RGS13	6003
FASTKD1	79675
HNRNPC	3183
MS4A4E	643680
TBC1D2	55357
BUB1B	701
MFAP1	4236
LAMA5	3911
HLA.DOA	NA
FASN	2194
HTR6	3362
OR8B8	26493
RALGPS2	55103
SAR1B	51128
ADM5	199800
OR6J1	79549
ZMYM3	9203
HPRT1	3251
SPINK5	11005
OR2B6	26212
C11orf58	10944
ARFGAP1	55738
KDM4A	9682
DFFB	1677
MDFIC	29969
SLC7A2	6542
CIDEB	27141
LMAN1	3998
EIF1B	10289
FANCD2OS	115795
TFPT	29844
DSPP	1834
CFAP210	129881
ACTR1A	10121
SFMBT2	57713
TFR2	7036
TMEM179B	374395
PCDHGA7	56108
MIP	4284
INSC	387755
CELA2A	63036
SLC10A5	347051
CNOT7	29883
SP110	3431
RAB9B	51209
HSPA13	6782
BROX	148362
PXMP2	5827
SLC38A6	145389
ZNF502	91392
HOXB9	3219
ELOVL7	79993
OR52E8	390079
NRBP2	340371
SSR3	6747
MILR1	284021
RBBP7	5931
P2RY6	5031
PANK1	53354
PCTP	58488
AIP	9049
IQCH	64799
PLPP3	8613
DNER	92737
AVPR2	554
RUSC1	23623
SLC25A5	292
LRRC8C	84230
NCAPH2	29781
FAM118A	55007
UTP15	84135
SCML4	256380
ZNF503	84858
SAPCD1	401251
DCPS	28960
NUDT4	11163
FKBPL	63943
BICRAL	23506
SLC25A11	8402
OSGEP	55644
ZNF684	127396
ABLIM3	22885
NUP37	79023
CSTF2	1478
ITM2A	9452
ZNF747	65988
SPRYD4	283377
GGT1	2678
N4BP2L2	10443
SPATA32	124783
FOLH1	2346
STYXL1	51657
SGK2	10110
TXNDC16	57544
HBA2	3040
GAL3ST4	79690
SDAD1	55153
LRFN5	145581
RTN2	6253
TBX15	6913
SLC34A3	142680
YTHDF1	54915
ST3GAL1	6482
BLOC1S6	26258
IQCC	55721
DBF4	10926
NFE2L3	9603
PRIM1	5557
DEXI	28955
ADAT3	113179
DUSP11	8446
FOXO1	2308
CCDC42	146849
NDUFS3	4722
PBK	55872
DIAPH1	1729
CCDC80	151887
OR2C1	4993
MUC19	283463
PTPN1	5770
LYG1	129530
TSPAN1	10103
SGMS1	259230
DDX49	54555
CNGB1	1258
RNF146	81847
COX7A2	1347
PABPC4	8761
FTO	79068
SMARCD2	6603
PLXNA1	5361
ZNF584	201514
ATRIP	84126
STBD1	8987
PIR	8544
ZNF555	148254
LBX2	85474
KCTD20	222658
PRSS36	146547
TLNRD1	59274
CLEC4D	338339
TOMM6	100188893
PIGA	5277
DNAJC27	51277
HOGA1	112817
HNRNPCL4	101060301
KLRC4.KLRK1	NA
ZFP41	286128
TUBB6	84617
KIF3B	9371
B4GALT6	9331
SOCS3	9021
TRIM7	81786
DRICH1	51233
PEBP4	157310
HINT3	135114
MAP3K12	7786
NPY5R	4889
GJA1	2697
CABLES2	81928
PRKACA	5566
NKRF	55922
ARX	170302
NEIL3	55247
VHL	7428
GK3	2713
NPIPB13	613037
OR8D1	283159
SLC35D1	23169
CRB2	286204
HMGXB4	10042
HAUS3	79441
RINT1	60561
CDH22	64405
ZBTB8B	728116
AZIN1	51582
PLCH2	9651
CHMP2A	27243
TMSB4X	7114
AIMP1	9255
COCH	1690
AFF4	27125
DDX23	9416
WDR19	57728
PLD4	122618
BCL9L	283149
TMPRSS11D	9407
ZNF557	79230
FOSL1	8061
HEXB	3074
TBC1D1	23216
GPR89A	653519
RFX4	5992
PYGM	5837
RCC2	55920
SMKR1	100287482
NAP1L2	4674
CER1	9350
METTL23	124512
ALX4	60529
MAP3K11	4296
SLC16A5	9121
TEN1.CDK3	NA
TRIM44	54765
POU5F1B	5462
P4HTM	54681
MSANTD4	84437
STXBP2	6813
SRRM2	23524
ASIC1	41
CCDC141	285025
GOT1	2805
IRF9	10379
MRPL19	9801
SLC10A4	201780
GPR21	2844
BZW1	9689
RCN2	5955
LRRC8D	55144
FUT7	2529
SACM1L	22908
EPS15L1	58513
PFN1	5216
DENND3	22898
DDX17	10521
LZTS2	84445
SETMAR	6419
EMB	133418
SCN11A	11280
DMRT3	58524
CROT	54677
AKAP14	158798
SERPING1	710
RNF181	51255
PTPN14	5784
DMD	1756
RAP1GAP2	23108
NOP9	161424
HIGD1B	51751
DCUN1D2	55208
COL6A5	256076
ADAMTS10	81794
DPP7	29952
CLPTM1L	81037
SIK3	23387
PMVK	10654
SH2D7	646892
CCND3	896
MS4A8	83661
FAT1	2195
HAPLN4	404037
MINDY3	80013
USP30	84749
COL21A1	81578
MTHFR	4524
LDLR	3949
EXTL1	2134
NEURL1	9148
TMEM70	54968
KANSL3	55683
GYPE	2996
NAA11	84779
DMAC2	55101
RRN3	54700
RRH	10692
PRG2	5553
TMEM63C	57156
FCGR1A	2209
TNFAIP6	7130
ATRN	8455
AMBRA1	55626
TMEM154	201799
ATXN7	6314
SETD9	133383
HDDC3	374659
RGS19	10287
GPR15	2838
SHANK3	85358
SND1	27044
DYDC2	84332
TICRR	90381
ENOX1	55068
XDH	7498
DICER1	23405
CCDC137	339230
SAMD8	142891
FNDC1	84624
PCNX3	399909
TRIR	79002
AUNIP	79000
TREM2	54209
UVSSA	57654
SPTSSB	165679
FCRL5	83416
GP1BB	2812
AFF1	4299
CHRNA1	1134
MDM2	4193
BIRC5	332
P2RY1	5028
TRPM3	80036
CHST12	55501
CTSK	1513
ACOX2	8309
MAP4	4134
ARFGEF2	10564
CPM	1368
CCDC71L	168455
C2orf76	130355
IL3RA	3563
RTL5	340526
NUTM2G	441457
PDK1	5163
PRR3	80742
SLC5A4	6527
FLOT2	2319
GPR75	10936
GEN1	348654
RC3H1	149041
CSRP3	8048
NMNAT2	23057
CDRT4	284040
KLHL23	151230
ARF6	382
GREB1	9687
SPATC1L	84221
MTF2	22823
APCDD1L	164284
RBMXL2	27288
TMEM14C	51522
TOP3B	8940
CDK5RAP1	51654
UQCRB	7381
FAM13B	51306
MPP4	58538
DPM3	54344
NUP62	23636
PPM1M	132160
SSBP2	23635
KRT5	3852
TTC24	164118
IFIH1	64135
MEGF10	84466
GORASP1	64689
TLCD1	116238
OTUB2	78990
UBB	7314
PPDPF	79144
THNSL2	55258
SYTL4	94121
CYSLTR1	10800
CDKN1C	1028
CAPN11	11131
APOL6	80830
ZNF334	55713
NEK1	4750
CNOT1	23019
ADAM20	8748
SYCE2	256126
RMI2	116028
ZGPAT	84619
SHROOM4	57477
THY1	7070
PCDHGB1	56104
OLFM4	10562
TRIM71	131405
ZC3H18	124245
ABCC4	10257
NFKBIL1	4795
SSX2	6757
EP300	2033
MYBPH	4608
FUT8	2530
HEXIM1	10614
WIF1	11197
FOXO4	4303
IFI30	10437
FRZB	2487
WARS2	10352
LIMS1	3987
PPAN	56342
LGR6	59352
PLEKHO1	51177
PORCN	64840
GNA11	2767
FAM118B	79607
HERC6	55008
TSPAN10	83882
CIB2	10518
EGR3	1960
HOXB7	3217
SLC38A10	124565
HACE1	57531
KIF1C	10749
GMPR2	51292
DRC7	84229
EFNA4	1945
BTNL8	79908
C10orf105	414152
ARHGEF26	26084
ARMC2	84071
SOX4	6659
RARRES2	5919
TRIM24	8805
SIVA1	10572
PROK2	60675
FAM117A	81558
MKRN2OS	100129480
TBC1D15	64786
PRB3	5544
CASP6	839
PHF12	57649
LRCOL1	100507055
FAM47E	100129583
BBC3	27113
NDRG3	57446
MOSPD1	56180
LIN28A	79727
MRPL33	9553
ZNF419	79744
GPRASP3	80823
ITGB7	3695
GTPBP3	84705
P2RX7	5027
TMEM138	51524
SCFD2	152579
SPTBN5	51332
CCP110	9738
NSRP1	84081
DDX5	1655
OSBPL9	114883
FAM72D	728833
DSEL	92126
CPNE6	9362
SCNN1B	6338
ENC1	8507
BIN1	274
DKKL1	27120
CYB5D2	124936
TRIM32	22954
TRAF3	7187
TSPOAP1	9256
CYP3A7	1551
CCNB1	891
SUPT16H	11198
SNRPD3	6634
IRF1	3659
NELFA	7469
PPP2R5A	5525
CERS5	91012
OR5P2	120065
TMEM128	85013
COMMD3.BMI1	NA
MYB	4602
WDR87	83889
MMEL1	79258
SZT2	23334
ITIH3	3699
AMIGO1	57463
NPIPB2	729978
PARVA	55742
ZFHX4	79776
FABP3	2170
MIPOL1	145282
ZFAT	57623
REM1	28954
LRP1	4035
AKAP13	11214
PPP1R15B	84919
GPT	2875
IGSF22	283284
FKBP1B	2281
TBC1D24	57465
MYPN	84665
GTPBP6	8225
PCDHB8	56128
GJB1	2705
PCM1	5108
SLX1A	548593
KCNG2	26251
GADD45A	1647
SP7	121340
NAXE	128240
CCT7	10574
MYH8	4626
TUBA1C	84790
LIN37	55957
ANXA9	8416
PCBP1	5093
CACNA1F	778
SLC1A3	6507
PXYLP1	92370
DCANP1	140947
SNRNP200	23020
SMG8	55181
RAMP2	10266
RECQL4	9401
EIF2B3	8891
COQ6	51004
RBM28	55131
PPP3CB	5532
ARMCX3	51566
PMS2	5395
CHRAC1	54108
HTR4	3360
IKZF1	10320
CAAP1	79886
RNF150	57484
CMTM3	123920
DCAF4L2	138009
MYH7	4625
PIGX	54965
ARHGAP1	392
ZNF549	256051
NCOA6	23054
TBCK	93627
MSH2	4436
SARAF	51669
RAB40B	10966
MYRIP	25924
YBX1	4904
HLTF	6596
DNAJC10	54431
SPTLC3	55304
CNTN5	53942
GRM4	2914
TCF7L1	83439
HOXD3	3232
IL31RA	133396
DOK4	55715
CYC1	1537
C1QTNF6	114904
OR56A1	120796
KAT6A	7994
SPIDR	23514
MT.CYB	NA
MSTO1	55154
SYNGAP1	8831
METTL6	131965
IRF2BP1	26145
COX19	90639
FBRS	64319
CERK	64781
SFRP4	6424
IMP3	55272
DIXDC1	85458
FOXD4L5	653427
APBB1IP	54518
FCRLA	84824
MTERF4	130916
NDRG1	10397
WDR93	56964
SLC5A3	6526
SRRT	51593
CACHD1	57685
NOL6	65083
PTPA	5524
ALDH8A1	64577
SERBP1	26135
ARRB1	408
ASAH1	427
COL8A1	1295
PLAGL2	5326
CPSF6	11052
NLRP10	338322
LIFR	3977
TBC1D10C	374403
CDH11	1009
TIGIT	201633
SIGIRR	59307
PRPSAP1	5635
TNFRSF8	943
TUBA4A	7277
KIAA1328	57536
SSMEM1	136263
SLC43A3	29015
ZDHHC17	23390
ARHGEF7	8874
NOTCH1	4851
CEBPB	1051
ARHGAP29	9411
NAGS	162417
LRRC63	220416
TWF1	5756
UCK1	83549
NLGN4Y	22829
TNNT2	7139
PSME2	5721
TMOD3	29766
SCGB3A1	92304
C16orf89	146556
OCIAD2	132299
SHC2	25759
ATOSB	80256
OXCT1	5019
MEP1A	4224
LONP1	9361
UTP20	27340
NELL1	4745
RTL6	84247
ARMCX2	9823
OCIAD1	54940
MTCL1	23255
PPP1R10	5514
SH2B1	25970
ERC2	26059
FDPS	2224
KCND3	3752
SPRYD3	84926
PROSER1	80209
NPR2	4882
RELA	5970
DGKH	160851
MORN3	283385
RIMOC1	285636
SOWAHD	347454
LRRIQ4	344657
AK6	102157402
ATP6AP1	537
STK17B	9262
DBNDD2	55861
ORC5	5001
MPDZ	8777
ACTR2	10097
ZNF709	163051
MYO18B	84700
PTPRO	5800
NAA60	79903
PRRT4	401399
SNX29	92017
KIF26B	55083
SCYL2	55681
MRPS24	64951
KBTBD4	55709
KDM6B	23135
CREB3L2	64764
SRSF12	135295
TMEM147	10430
CILP	8483
C5orf34	375444
ZFC3H1	196441
XCR1	2829
CA8	767
PIWIL1	9271
NXPE1	120400
ZNF750	79755
DTX3	196403
SH3GLB2	56904
RBM3	5935
TRHR	7201
SYT3	84258
CBR1	873
GNRH1	2796
MCOLN2	255231
ZNF423	23090
FIBCD1	84929
PRL	5617
KCNH4	23415
VCP	7415
MTUS1	57509
OR56B1	387748
MATK	4145
LIMK2	3985
PSMD9	5715
CLDN11	5010
RCBTB1	55213
IL26	55801
RER1	11079
SRSF6	6431
GRB10	2887
HYI	81888
BHLHA15	168620
ZBTB39	9880
ENTREP3	10712
TMC5	79838
FANK1	92565
DNAI2	64446
MORC2	22880
BCAS2	10286
SLC7A14	57709
TMA7	51372
PRKCI	5584
SLC6A11	6538
C1orf162	128346
C1QTNF7	114905
GUCY1A2	2977
RASA3	22821
CENPT	80152
KCMF1	56888
TRIP13	9319
MAP1A	4130
ARL1	400
POPDC2	64091
SBK1	388228
HDGFL3	50810
HSPA5	3309
ADCY9	115
ADGRV1	84059
P2RX5	5026
NIPSNAP1	8508
WDCP	80304
HMGCLL1	54511
ARFRP1	10139
RNF4	6047
XPO6	23214
MKS1	54903
ELMOD3	84173
RAB41	347517
AASDHPPT	60496
CCDC13	152206
ZBTB16	7704
SYT16	83851
C6orf163	206412
CDKL5	6792
EBPL	84650
MYOM1	8736
LDLRAD3	143458
LENG1	79165
ERLEC1	27248
CDC42EP2	10435
ZNF703	80139
NFKB1	4790
UBQLN3	50613
FREM2	341640
KIF14	9928
ANXA3	306
MAP4K3	8491
MCL1	4170
C3orf20	84077
OR6B1	135946
NEK3	4752
PCF11	51585
TSGA10	80705
ERF	2077
IFITM3	10410
MEF2A	4205
SUMO2	6613
LAMC3	10319
TLR7	51284
TRMT10A	93587
TMEM176A	55365
TPCN1	53373
CDH6	1004
ADM	133
KREMEN1	83999
ITPR2	3709
ZBTB47	92999
CLDN15	24146
ZNF816.ZNF321P	NA
GNG10	2790
SIPA1L2	57568
GPR176	11245
ALPL	249
OR5C1	392391
FOXJ2	55810
WDR74	54663
KLHL42	57542
MRE11	4361
FAM216B	144809
SLC6A8	6535
SPRTN	83932
C17orf49	124944
POU2AF3	120376
UBN2	254048
SLC25A47	283600
FAM110B	90362
GTF2H4	2968
SATB1	6304
CWC27	10283
QARS1	5859
GPR33	2856
CEP135	9662
DOCK5	80005
RPL9	6133
SLC35E4	339665
BIVM.ERCC5	NA
BCORL1	63035
TIGD3	220359
CPN2	1370
ARL4C	10123
STK35	140901
AMIGO2	347902
TXLNG	55787
SLC30A1	7779
CCDC51	79714
CBS	875
COL17A1	1308
AGPAT1	10554
GAS1	2619
GPAT4	137964
MBTD1	54799
DTX2	113878
BEND4	389206
TUFT1	7286
ATP11C	286410
ZNF256	10172
TAF5L	27097
TTC32	130502
GLUD1	2746
PCGF3	10336
CLN3	1201
CPSF2	53981
TMLHE	55217
SRPX	8406
MED23	9439
RUFY1	80230
ZSCAN1	284312
DPY19L3	147991
LRRC28	123355
NMNAT1	64802
PPP6C	5537
ME2	4200
POM121	9883
MIPEP	4285
SKI	6497
TANC1	85461
SFT2D1	113402
CCNI2	645121
MFSD12	126321
EFNB1	1947
PCMT1	5110
STS	412
TMEM244	253582
SENP5	205564
SDR9C7	121214
VPS37A	137492
NUTM2A	728118
JMY	133746
CHID1	66005
TOB2	10766
CFAP65	255101
B3GNT2	10678
DCTN6	10671
E2F7	144455
SPRR1A	6698
ALDH1L1	10840
CXorf49B	100132994
HLX	3142
DNAJA4	55466
GNB1	2782
ZNF263	10127
B3GNT3	10331
DHX38	9785
QRFP	347148
JPT2	90861
OR2AE1	81392
NUDT3	11165
ERLIN1	10613
SETD3	84193
TIMP3	7078
CXCL16	58191
CENPI	2491
ZSWIM7	125150
EARS2	124454
FAM153A	285596
ANKRD24	170961
SARDH	1757
ZNF776	284309
TMEM98	26022
CCL25	6370
GCHFR	2644
IL1RN	3557
SHOX	6473
ARHGAP42	143872
TYMP	1890
DBH	1621
ERAL1	26284
NGRN	51335
VANGL1	81839
RPAP2	79871
DTNBP1	84062
VDR	7421
VDAC2	7417
RUVBL2	10856
KDM2A	22992
EEF2K	29904
ANXA2R	389289
PLEKHH3	79990
PIN1	5300
ASB17	127247
LIPT1	51601
SMU1	55234
B3GNT5	84002
RSAD1	55316
ARHGAP18	93663
WDR72	256764
FDX2	112812
NT5DC4	284958
SHMT2	6472
SCGB3A2	117156
GIPC3	126326
GLTPD2	388323
SSH1	54434
CCRL2	9034
SERPINA9	327657
SNRPA	6626
RALBP1	10928
GAB2	9846
CD52	1043
HSH2D	84941
UBQLN4	56893
CYB5R1	51706
FAM209B	388799
TRAF3IP3	80342
FBXL4	26235
C1orf146	388649
BSN	8927
TAB3	257397
HOXA9	3205
FSIP2	401024
CDC42EP4	23580
MRPL15	29088
VILL	50853
CCDC96	257236
TRIB3	57761
MSANTD2	79684
CCNB2	9133
TMEM241	85019
MX2	4600
WASHC4	23325
SNAP29	9342
DBR1	51163
ROR2	4920
GORASP2	26003
JAKMIP1	152789
CPT1A	1374
MS4A12	54860
OR6A2	8590
CAMK1D	57118
GJB5	2709
DBN1	1627
FERMT2	10979
FAM229A	100128071
SPDYE2B	100310812
TMEM135	65084
BSPRY	54836
MYZAP	100820829
TDRD15	100129278
MRPS15	64960
DDX24	57062
PDE8B	8622
TSEN2	80746
MON2	23041
C4orf46	201725
NEDD4L	23327
MORF4L1	10933
PTPN12	5782
RHBDL3	162494
ARMT1	79624
ALG9	79796
MOSPD3	64598
DAG1	1605
WNT2B	7482
RTCA	8634
GPM6A	2823
DLX6	1750
LST1	7940
PCDHB6	56130
GJD3	125111
TGM2	7052
SMIM7	79086
ARFIP2	23647
PDZD7	79955
AVPR1A	552
PLCB4	5332
ELMO3	79767
MISP	126353
MAPK15	225689
PCDHGA6	56109
ZNF793	390927
PMPCA	23203
SBDS	51119
TGFB1	7040
YIPF6	286451
HSD17B1	3292
PYGO2	90780
WDR37	22884
GUF1	60558
LRRC41	10489
EEIG1	399665
OR5B21	219968
CHIT1	1118
DAPK2	23604
SECISBP2L	9728
ENDOD1	23052
TUBA3D	113457
TMEM237	65062
LIF	3976
MARVELD1	83742
OR1L4	254973
PPME1	51400
SENP8	123228
DHX29	54505
GRM5	2915
ZNF804A	91752
SLCO1B1	10599
VTA1	51534
RABAC1	10567
MRPL54	116541
DUOX2	50506
EXOC2	55770
CD247	919
VIPR1	7433
FBXO34	55030
PHF8	23133
INPP5F	22876
C15orf62	643338
SLC37A2	219855
MYPOP	339344
NDN	4692
GFM2	84340
SUSD6	9766
SLMAP	7871
PRKAG3	53632
HDAC5	10014
GOLGA4	2803
MAP3K19	80122
TENM3	55714
LTBP4	8425
EEF1AKMT2	399818
NID2	22795
ADGRG7	84873
ASB4	51666
LMBRD1	55788
ING1	3621
ARHGEF10	9639
RNH1	6050
ATP1A3	478
MYL3	4634
NPAS4	266743
BBS4	585
CCNT2	905
OTOF	9381
RPS5	6193
HRH2	3274
LDAH	60526
RAB31	11031
NLRP1	22861
PEX13	5194
GP6	51206
FSBP	100861412
TAF4B	6875
IVNS1ABP	10625
CFD	1675
TUBGCP4	27229
TMEM171	134285
WWC2	80014
SAMD4B	55095
DGKE	8526
LDHD	197257
ZNF362	149076
ELP3	55140
TSPAN11	441631
LZTS1	11178
TOP1MT	116447
ZNF619	285267
LGALS12	85329
OR2A14	135941
RPL22L1	200916
CLK1	1195
NAXD	55739
C5AR1	728
IGFBP2	3485
RACK1	10399
PEX7	5191
ECM1	1893
PCDHGA4	56111
PTBP1	5725
COL4A4	1286
PSMD1	5707
EIPR1	7260
CXCL3	2921
GSPT2	23708
MMP14	4323
LPA	4018
TRIM31	11074
DHRS2	10202
PHLDB2	90102
C16orf46	123775
PEX12	5193
EIF4A1	1973
BMS1	9790
TAS2R3	50831
GSTCD	79807
ENY2	56943
TAF2	6873
CYP4F12	66002
GALNT13	114805
SYCE1L	100130958
NADK	65220
PKN2	5586
WAS	7454
SLC45A4	57210
RTN1	6252
COPG1	22820
THAP6	152815
CCDC14	64770
FUT6	2528
TLN1	7094
ATF3	467
OR4F21	441308
TRA2A	29896
KRBOX4	55634
ABCC12	94160
LDHC	3948
SH3RF2	153769
NUDT8	254552
COX18	285521
DDX46	9879
C4BPA	722
SPX	80763
PLPPR1	54886
ZNF628	89887
POLA1	5422
CMC4	100272147
TMEM62	80021
IL15	3600
PPM1N	147699
CHAMP1	283489
UBAP1	51271
KISS1R	84634
C2orf88	84281
HTD2	109703458
NANP	140838
RSPH4A	345895
C11orf24	53838
USP18	11274
SLC25A40	55972
DSCC1	79075
OXER1	165140
RAB11FIP1	80223
RUNDC3A	10900
DNAJC21	134218
FSD2	123722
CNTF	1270
LCMT1	51451
ARHGAP17	55114
NUTM2D	728130
IRS4	8471
FXYD2	486
CRTC1	23373
VPS37D	155382
TBC1D17	79735
TMEM141	85014
MMP25	64386
MTERF3	51001
TFPI2	7980
CYSRT1	375791
GAREM2	150946
MRPL27	51264
RAB38	23682
CEP57	9702
IGBP1	3476
GOLGA3	2802
PBOV1	59351
SAXO2	283726
WRNIP1	56897
GCAT	23464
MAB21L2	10586
KCTD9	54793
GPR158	57512
OST4	100128731
KIF23	9493
KIT	3815
RPL17.C18orf32	NA
ADNP2	22850
KCNIP2	30819
UQCR11	10975
HOXD1	3231
PRSS1	5644
ZMYND12	84217
SIRPB2	284759
GYS2	2998
CS	1431
CNOT6L	246175
HTR2B	3357
CELSR1	9620
ABCF3	55324
DPEP1	1800
TMEM50B	757
LANCL2	55915
NFATC3	4775
MRPL30	51263
TMEM182	130827
INTS12	57117
SNAP25	6616
AMZ2	51321
SUCLG2	8801
SEMA4F	10505
CHCHD2	51142
MRPL13	28998
TPST1	8460
TMEM107	84314
HSFX1	100506164
TJP1	7082
CAVIN1	284119
CPO	130749
RXRG	6258
DPP4	1803
NID1	4811
TOMM7	54543
ZNF804B	219578
TMOD4	29765
CCDC34	91057
DDX10	1662
CD244	51744
NUAK1	9891
CCDC85A	114800
PITPNM2	57605
YAP1	10413
ARL3	403
REX1BD	55049
RHAG	6005
CDH4	1002
CATSPERB	79820
HNRNPR	10236
DNM1L	10059
TMEM167B	56900
NFKBIA	4792
ALDOA	226
USP35	57558
PKP3	11187
CFAP276	127003
POP7	10248
FILIP1L	11259
TTYH1	57348
PIP	5304
NLRP9	338321
MMRN1	22915
RNF8	9025
MAP4K5	11183
NDRG2	57447
SPR	6697
NEK10	152110
RNF125	54941
POTEM	641455
ATG2B	55102
CMTM4	146223
KSR2	283455
GLMP	112770
FAM131C	348487
SLC25A42	284439
TGFB1I1	7041
KLK11	11012
PPFIA4	8497
RFXAP	5994
SHPK	23729
TBX6	6911
IGSF9	57549
UBE2G2	7327
ARHGAP20	57569
SPACDR	402573
PITPNM1	9600
PIK3R3	8503
NOMO1	23420
APOB	338
PNRC2	55629
RAD17	5884
CDC6	990
IRX5	10265
KAT7	11143
BST2	684
GMPPA	29926
CD163	9332
AK4P3	645619
HES6	55502
MCMDC2	157777
SNRNP25	79622
ICAM5	7087
CALCR	799
KREMEN2	79412
ZDHHC24	254359
EEFSEC	60678
PKD2L2	27039
CRTAM	56253
KPNA1	3836
TRIT1	54802
GTF2A1	2957
CNR2	1269
RAB39A	54734
FOSB	2354
SV2A	9900
GATA6	2627
SERF1B	728492
CX3CL1	6376
WNT7B	7477
RPS9	6203
CST7	8530
ARHGEF6	9459
HADHB	3032
GOSR1	9527
MROH9	80133
OSBPL10	114884
STAT5B	6777
MARCO	8685
MIDN	90007
TMUB1	83590
MUC20	200958
SELENOP	6414
RPL31	6160
C2	717
TCN2	6948
TMEM53	79639
MYCN	4613
MCTP2	55784
IL12RB1	3594
VN1R1	57191
GABARAPL1	23710
LY6D	8581
SMCO2	341346
JAKMIP3	282973
SUPT20HL1	100130302
TMEM8B	51754
FCGR3B	2215
ACTR3	10096
TEX29	121793
LNPEP	4012
MB	4151
BEAN1	146227
SNTG1	54212
SHH	6469
SMCO4	56935
SLC25A32	81034
CYP2C19	1557
OOEP	441161
LMOD3	56203
SNAPC2	6618
SLC35B2	347734
ZNF382	84911
RPS15	6209
LYPD1	116372
ABCF1	23
USP13	8975
SLC4A1AP	22950
ZDHHC18	84243
CCDC117	150275
EFTUD2	9343
SCNM1	79005
SVBP	374969
LSM14A	26065
SEMA5B	54437
CCDC93	54520
FAF1	11124
TNN	63923
TLL2	7093
CACNA1H	8912
API5	8539
C2CD6	151254
UMPS	7372
MED13L	23389
HIPK3	10114
ZNF574	64763
ZNF605	100289635
IST1	9798
RBMS1	5937
IGFBP7	3490
TAC1	6863
TMEM220	388335
NT5E	4907
MTA2	9219
POTEJ	653781
POLR3E	55718
KCTD11	147040
GTF2IRD1	9569
MAP4K2	5871
SCG2	7857
NECTIN3	25945
RPE	6120
ABCA9	10350
SOAT2	8435
KIF4B	285643
DCAF17	80067
FAM199X	139231
CTR9	9646
STX19	415117
PA2G4	5036
DUSP3	1845
RANBP1	5902
BCKDK	10295
KCNJ9	3765
NSL1	25936
ODAPH	152816
ZNF283	284349
RPL37	6167
ERBB3	2065
GJB3	2707
CD4	920
AKTIP	64400
PLEKHG7	440107
FRMPD3	84443
WDSUB1	151525
FAM149B1	317662
NAMPT	10135
RNF113B	140432
MAGEA8	4107
STYX	6815
ARG1	383
RIC8B	55188
UQCRC1	7384
EHBP1	23301
TMEM35A	59353
TUBA8	51807
LRTM1	57408
OPN5	221391
TUSC3	7991
ZIC4	84107
MOB4	25843
TMPRSS13	84000
NEBL	10529
ZDHHC12	84885
METTL1	4234
CLSTN3	9746
TSC22D4	81628
ANKRD46	157567
IL18R1	8809
MICU3	286097
ACOT7	11332
FOXRED1	55572
TRIML2	205860
SUFU	51684
ZFAND2B	130617
CENPS.CORT	NA
ABRACL	58527
ARHGAP19	84986
NSD3	54904
TGM5	9333
ZNF540	163255
TMEM144	55314
SLC35B3	51000
AMDHD1	144193
TREH	11181
CCDC188	388849
SPNS3	201305
TSSK4	283629
HOXC12	3228
GJA3	2700
SLC22A15	55356
VSTM2B	342865
NSMCE3	56160
OCRL	4952
ITSN1	6453
MRM2	29960
THBS1	7057
ZNF730	100129543
HDHD5	27440
TBC1D7	51256
FAM234A	83986
FIS1	51024
CNPPD1	27013
CISD1	55847
COMMD6	170622
RBM11	54033
EDAR	10913
CSNK1G3	1456
GID8	54994
METTL2A	339175
C7orf33	202865
GNG5	2787
MSH5	4439
VWA3A	146177
NTN4	59277
MGAT5B	146664
RASD2	23551
DUOX1	53905
ZDHHC13	54503
TAS2R39	259285
NSUN6	221078
SEMA4B	10509
CRB1	23418
PLEKHA2	59339
KIF19	124602
TSPYL5	85453
FOXC2	2303
PRADC1	84279
