gene_name	entrez_id
CNGB1	1258
RNF146	81847
COX7A2	1347
PABPC4	8761
FTO	79068
SMARCD2	6603
PLXNA1	5361
ZNF584	201514
ATRIP	84126
STBD1	8987
ZNF555	148254
PIR	8544
LBX2	85474
KCTD20	222658
PRSS36	146547
CLEC4D	338339
OR10P1	121130
TOMM6	100188893
PIGA	5277
DNAJC27	51277
HOGA1	112817
HNRNPCL4	101060301
ZFP41	286128
TUBB6	84617
KIF3B	9371
B4GALT6	9331
SOCS3	9021
NKX2.8	NA
GUCA2A	2980
TRIM7	81786
DRICH1	51233
PEBP4	157310
HINT3	135114
RBPJL	11317
MAP3K12	7786
NPY5R	4889
GJA1	2697
PRKACA	5566
CABLES2	81928
NKRF	55922
ARX	170302
NEIL3	55247
FUT6	2528
VHL	7428
OR4D6	219983
OR8D1	283159
NPIPB13	613037
SLC35D1	23169
CRB2	286204
HAUS3	79441
HMGXB4	10042
RINT1	60561
CDH22	64405
ZBTB8B	728116
PLCH2	9651
AZIN1	51582
CHMP2A	27243
TMSB4X	7114
AIMP1	9255
COCH	1690
AFF4	27125
DDX23	9416
WDR19	57728
PLD4	122618
BCL9L	283149
TMPRSS11D	9407
ZNF557	79230
FOSL1	8061
HEXB	3074
TBC1D1	23216
GPR89A	653519
RFX4	5992
RCC2	55920
PYGM	5837
SMKR1	100287482
NAP1L2	4674
CER1	9350
METTL23	124512
ALX4	60529
MAP3K11	4296
SLC16A5	9121
TRIM44	54765
POU5F1B	5462
P4HTM	54681
KLK3	354
MSANTD4	84437
STXBP2	6813
HHLA1	10086
SRRM2	23524
GOT1	2805
CCDC141	285025
ASIC1	41
IRF9	10379
MRPL19	9801
STATH	6779
SLC10A4	201780
GPR21	2844
BZW1	9689
RCN2	5955
LRRC8D	55144
FUT7	2529
SACM1L	22908
EPS15L1	58513
PFN1	5216
DENND3	22898
DDX17	10521
LZTS2	84445
SETMAR	6419
EMB	133418
SCN11A	11280
DMRT3	58524
CROT	54677
AKAP14	158798
SERPING1	710
RNF181	51255
PTPN14	5784
DMD	1756
RAP1GAP2	23108
NOP9	161424
HIGD1B	51751
DCUN1D2	55208
COL6A5	256076
ADAMTS10	81794
DPP7	29952
CLPTM1L	81037
SIK3	23387
PMVK	10654
SH2D7	646892
CCND3	896
MS4A8	83661
FAT1	2195
HAPLN4	404037
MINDY3	80013
USP30	84749
MTHFR	4524
COL21A1	81578
LDLR	3949
EXTL1	2134
NEURL1	9148
TMEM70	54968
KANSL3	55683
GYPE	2996
NAA11	84779
RRN3	54700
RRH	10692
PRG2	5553
TMEM63C	57156
FCGR1A	2209
TNFAIP6	7130
TEX13A	56157
ATRN	8455
AMBRA1	55626
OCSTAMP	128506
TAF15	8148
TMEM154	201799
ATXN7	6314
SETD9	133383
HDDC3	374659
RGS19	10287
GPR15	2838
SHANK3	85358
SND1	27044
DYDC2	84332
TICRR	90381
CSH2	1443
ENOX1	55068
XDH	7498
DICER1	23405
CCDC137	339230
SAMD8	142891
FNDC1	84624
PECAM1	5175
PCNX3	399909
AUNIP	79000
TREM2	54209
UVSSA	57654
DEFB113	245927
SPTSSB	165679
FCRL5	83416
GP1BB	2812
AFF1	4299
CHRNA1	1134
MDM2	4193
BIRC5	332
P2RY1	5028
TRPM3	80036
CHST12	55501
CTSK	1513
MAP4	4134
ACOX2	8309
ARFGEF2	10564
CPM	1368
CCDC71L	168455
C2orf76	130355
NUTM2G	441457
KNCN	148930
PDK1	5163
TCP11X2	100996648
PRR3	80742
SLC5A4	6527
FLOT2	2319
GPR75	10936
GEN1	348654
RC3H1	149041
TMEM196	256130
CSRP3	8048
NMNAT2	23057
MT4	84560
CDRT4	284040
KLHL23	151230
GREB1	9687
ARF6	382
SPATC1L	84221
MTF2	22823
APCDD1L	164284
RBMXL2	27288
TMEM14C	51522
TOP3B	8940
CDK5RAP1	51654
CARTPT	9607
UQCRB	7381
FAM13B	51306
MPP4	58538
DPM3	54344
NUP62	23636
PPM1M	132160
SSBP2	23635
TTC24	164118
KRT5	3852
IFIH1	64135
MEGF10	84466
CRYGB	1419
GORASP1	64689
TLCD1	116238
OTUB2	78990
UBB	7314
PPDPF	79144
THNSL2	55258
SYTL4	94121
CYSLTR1	10800
CDKN1C	1028
CAPN11	11131
APOL6	80830
ZNF334	55713
NEK1	4750
PRM2	5620
CNOT1	23019
ADAM20	8748
SYCE2	256126
RMI2	116028
KRT35	3886
ZGPAT	84619
CAPZA3	93661
SHROOM4	57477
THY1	7070
PCDHGB1	56104
OLFM4	10562
TRIM71	131405
ZC3H18	124245
ABCC4	10257
NFKBIL1	4795
EP300	2033
SSX2	6757
MYBPH	4608
FUT8	2530
HEXIM1	10614
CST5	1473
WIF1	11197
FOXO4	4303
IFI30	10437
FRZB	2487
WARS2	10352
LIMS1	3987
PPAN	56342
LGR6	59352
PLEKHO1	51177
PORCN	64840
KRTAP10.10	NA
GNA11	2767
FAM118B	79607
HERC6	55008
TSPAN10	83882
CIB2	10518
EGR3	1960
HOXB7	3217
SLC38A10	124565
HACE1	57531
GMPR2	51292
EFNA4	1945
DRC7	84229
KIF1C	10749
BTNL8	79908
C10orf105	414152
ARHGEF26	26084
ARMC2	84071
SOX4	6659
RARRES2	5919
TRIM24	8805
SIVA1	10572
PROK2	60675
FAM117A	81558
MKRN2OS	100129480
TBC1D15	64786
PRB3	5544
CASP6	839
PHF12	57649
LRCOL1	100507055
FAM47E	100129583
BBC3	27113
NDRG3	57446
MRPL33	9553
LIN28A	79727
MOSPD1	56180
ZNF419	79744
ITGB7	3695
GTPBP3	84705
P2RX7	5027
TMEM138	51524
SCFD2	152579
SPTBN5	51332
SPINT4	391253
CCP110	9738
NSRP1	84081
DDX5	1655
OSBPL9	114883
FAM72D	728833
RNF223	401934
DSEL	92126
CPNE6	9362
SCNN1B	6338
ENC1	8507
BIN1	274
DEFA6	1671
DKKL1	27120
TRIM32	22954
CYB5D2	124936
TRAF3	7187
TSPOAP1	9256
DEFB114	245928
CYP3A7	1551
CCNB1	891
SUPT16H	11198
SNRPD3	6634
IRF1	3659
NELFA	7469
PPP2R5A	5525
OR5P2	120065
CERS5	91012
TMEM128	85013
MYB	4602
WDR87	83889
MMEL1	79258
SZT2	23334
ITIH3	3699
AMIGO1	57463
ZFHX4	79776
PARVA	55742
NPIPB2	729978
FABP3	2170
MIPOL1	145282
ZFAT	57623
REM1	28954
LRP1	4035
AKAP13	11214
PPP1R15B	84919
GPT	2875
IGSF22	283284
FKBP1B	2281
TBC1D24	57465
MEI4	101928601
MYPN	84665
TYW1B	441250
OR4C16	219428
KRT85	3891
PCDHB8	56128
GJB1	2705
PCM1	5108
SLX1A	548593
KCNG2	26251
UGT1A7	54577
GADD45A	1647
SP7	121340
NAXE	128240
CCT7	10574
IFNA6	3443
MYH8	4626
TUBA1C	84790
LIN37	55957
ANXA9	8416
KLRF2	100431172
PCBP1	5093
RPRML	388394
CACNA1F	778
SLC1A3	6507
PXYLP1	92370
OR13C7	81377
DCANP1	140947
SNRNP200	23020
LY6G6F	259215
SMG8	55181
RECQL4	9401
RAMP2	10266
EIF2B3	8891
COQ6	51004
RBM28	55131
BAHCC1	57597
PPP3CB	5532
ARMCX3	51566
PMS2	5395
OR5AP2	338675
PHEX	5251
CHRAC1	54108
HTR4	3360
IKZF1	10320
CAAP1	79886
RNF150	57484
PCDHGB5	56101
DCAF4L2	138009
CMTM3	123920
MYH7	4625
PIGX	54965
ARHGAP1	392
ZNF549	256051
NCOA6	23054
TBCK	93627
MSH2	4436
SARAF	51669
PRSS51	346702
RAB40B	10966
MYRIP	25924
YBX1	4904
HLTF	6596
DNAJC10	54431
SPTLC3	55304
CNTN5	53942
GRM4	2914
TCF7L1	83439
NANOGNB	360030
HOXD3	3232
CT45A10	102723631
IL31RA	133396
DOK4	55715
OR4F5	79501
CYC1	1537
UGT1A5	54579
OR56A1	120796
C1QTNF6	114904
KAT6A	7994
SPIDR	23514
MT.CYB	NA
MSTO1	55154
SYNGAP1	8831
METTL6	131965
IRF2BP1	26145
COX19	90639
FBRS	64319
CERK	64781
SFRP4	6424
IMP3	55272
DIXDC1	85458
FOXD4L5	653427
APBB1IP	54518
FCRLA	84824
MTERF4	130916
NDRG1	10397
WDR93	56964
SLC5A3	6526
SRRT	51593
CACHD1	57685
NOL6	65083
PTPA	5524
ALDH8A1	64577
SERBP1	26135
ARRB1	408
COL8A1	1295
ASAH1	427
UBTFL1	642623
PLAGL2	5326
CPSF6	11052
NLRP10	338322
UCN3	114131
OR4C45	403257
LIFR	3977
TBC1D10C	374403
TIGIT	201633
CDH11	1009
SIGIRR	59307
PRPSAP1	5635
TNFRSF8	943
TUBA4A	7277
KIAA1328	57536
SSMEM1	136263
SLC43A3	29015
ZDHHC17	23390
NOTCH1	4851
ARHGEF7	8874
C16orf90	646174
CEBPB	1051
ARHGAP29	9411
NAGS	162417
LRRC63	220416
TWF1	5756
UCK1	83549
NLGN4Y	22829
TNNT2	7139
PSME2	5721
SFTPA2	729238
RBMY1B	378948
TMOD3	29766
ANP32D	23519
CYLC2	1539
SCGB3A1	92304
OCIAD2	132299
C16orf89	146556
SHC2	25759
OXCT1	5019
MEP1A	4224
LONP1	9361
UTP20	27340
NELL1	4745
ARMCX2	9823
OCIAD1	54940
MTCL1	23255
PPP1R10	5514
SH2B1	25970
FDPS	2224
ERC2	26059
SVOP	55530
KCND3	3752
SPRYD3	84926
FAM181A	90050
PROSER1	80209
NPR2	4882
RELA	5970
DGKH	160851
MORN3	283385
SOWAHD	347454
LRRIQ4	344657
AK6	102157402
ATP6AP1	537
STK17B	9262
DBNDD2	55861
ORC5	5001
MPDZ	8777
ACTR2	10097
ZNF709	163051
MYO18B	84700
PTPRO	5800
NAA60	79903
PRRT4	401399
KIF26B	55083
SCYL2	55681
SNX29	92017
MRPS24	64951
GPR6	2830
KBTBD4	55709
KDM6B	23135
CREB3L2	64764
SRSF12	135295
TMEM147	10430
CILP	8483
C5orf34	375444
ZFC3H1	196441
XCR1	2829
CA8	767
PIWIL1	9271
NXPE1	120400
ZNF750	79755
SH3GLB2	56904
DTX3	196403
OR2B3	442184
TRHR	7201
SYT3	84258
RBM3	5935
CBR1	873
MCOLN2	255231
GNRH1	2796
ZNF423	23090
PRL	5617
FIBCD1	84929
KCNH4	23415
VCP	7415
MTUS1	57509
OR56B1	387748
MATK	4145
PSMD9	5715
LIMK2	3985
CLDN11	5010
RCBTB1	55213
IL26	55801
RER1	11079
SRSF6	6431
GRB10	2887
HYI	81888
BHLHA15	168620
ZBTB39	9880
TMC5	79838
FANK1	92565
DNAI2	64446
MORC2	22880
BCAS2	10286
TMA7	51372
SLC7A14	57709
CHIA	27159
PRKCI	5584
SLC6A11	6538
C1orf162	128346
C1QTNF7	114905
GUCY1A2	2977
CYP4F8	11283
RASA3	22821
CENPT	80152
DCP1A	55802
KCMF1	56888
TRIP13	9319
MAP1A	4130
ARL1	400
POPDC2	64091
SBK1	388228
HSPA5	3309
ADCY9	115
ADGRV1	84059
P2RX5	5026
NIPSNAP1	8508
WDCP	80304
OR2I1P	442197
HMGCLL1	54511
ARFRP1	10139
RNF4	6047
XPO6	23214
MKS1	54903
ELMOD3	84173
RAB41	347517
AASDHPPT	60496
BPIFB3	359710
CCDC13	152206
ZBTB16	7704
SYT16	83851
LY6G6E	79136
C6orf163	206412
CDKL5	6792
EBPL	84650
MYOM1	8736
LDLRAD3	143458
OR2H1	26716
LENG1	79165
ERLEC1	27248
CDC42EP2	10435
ZNF703	80139
NFKB1	4790
UBQLN3	50613
KIF14	9928
FREM2	341640
ANXA3	306
MAP4K3	8491
MCL1	4170
C3orf20	84077
OR6B1	135946
NEK3	4752
PCF11	51585
TSGA10	80705
ERF	2077
IFITM3	10410
MEF2A	4205
SUMO2	6613
LAMC3	10319
TRMT10A	93587
TLR7	51284
TMEM176A	55365
TPCN1	53373
CDH6	1004
AATF	26574
ADM	133
KREMEN1	83999
ITPR2	3709
ZBTB47	92999
CLDN15	24146
GNG10	2790
SIPA1L2	57568
GPR176	11245
ALPL	249
OR5C1	392391
FOXJ2	55810
WDR74	54663
MRE11	4361
KLHL42	57542
FAM216B	144809
SPRTN	83932
C17orf49	124944
SLC6A8	6535
UBN2	254048
SLC25A47	283600
GTF2H4	2968
FAM110B	90362
GAGE12J	729396
SATB1	6304
CWC27	10283
PKD1L3	342372
GPR33	2856
CEP135	9662
DOCK5	80005
RPL9	6133
SLC35E4	339665
BIVM.ERCC5	NA
BCORL1	63035
TIGD3	220359
CPN2	1370
ARL4C	10123
STK35	140901
OR4C13	283092
AMIGO2	347902
TXLNG	55787
MFRP	83552
SLC30A1	7779
CCDC51	79714
COL17A1	1308
CBS	875
AGPAT1	10554
GAS1	2619
GPAT4	137964
MBTD1	54799
DTX2	113878
BEND4	389206
TUFT1	7286
ATP11C	286410
ZNF256	10172
TAF5L	27097
TTC32	130502
PCGF3	10336
GLUD1	2746
CLN3	1201
CPSF2	53981
TRIM10	10107
TMLHE	55217
SRPX	8406
LCN1	3933
MED23	9439
RUFY1	80230
ZSCAN1	284312
DPY19L3	147991
LRRC28	123355
NMNAT1	64802
PPP6C	5537
ME2	4200
POM121	9883
MIPEP	4285
SKI	6497
TANC1	85461
SFT2D1	113402
CCNI2	645121
MFSD12	126321
EFNB1	1947
TMEM244	253582
PCMT1	5110
STS	412
SENP5	205564
SDR9C7	121214
VPS37A	137492
MOGAT3	346606
NUTM2A	728118
JMY	133746
VWC2	375567
CHID1	66005
TOB2	10766
CFAP65	255101
B3GNT2	10678
DCTN6	10671
E2F7	144455
SPRR1A	6698
HLX	3142
ALDH1L1	10840
DNAJA4	55466
CXorf49B	100132994
GNB1	2782
ZNF263	10127
B3GNT3	10331
TRPM5	29850
DHX38	9785
QRFP	347148
OR2AE1	81392
NUDT3	11165
ERLIN1	10613
SETD3	84193
TIMP3	7078
CXCL16	58191
CENPI	2491
ZSWIM7	125150
EARS2	124454
FAM153A	285596
BPY2C	442868
ANKRD24	170961
SARDH	1757
OR2F2	135948
ZNF776	284309
TMEM98	26022
CCL25	6370
GCHFR	2644
IL1RN	3557
ARHGAP42	143872
TRIM60	166655
TYMP	1890
DBH	1621
ERAL1	26284
NGRN	51335
VANGL1	81839
RPAP2	79871
DTNBP1	84062
VDR	7421
VDAC2	7417
RUVBL2	10856
KDM2A	22992
ANXA2R	389289
EEF2K	29904
PLEKHH3	79990
PIN1	5300
ASB17	127247
LIPT1	51601
SMU1	55234
B3GNT5	84002
ARHGAP18	93663
RSAD1	55316
WDR72	256764
FDX2	112812
NT5DC4	284958
SHMT2	6472
OR2T7	81458
SCGB3A2	117156
GIPC3	126326
GLTPD2	388323
SSH1	54434
CCRL2	9034
LCE3C	353144
SERPINA9	327657
SNRPA	6626
RALBP1	10928
GAB2	9846
CD52	1043
HSH2D	84941
UBQLN4	56893
CYB5R1	51706
FAM209B	388799
TRAF3IP3	80342
FBXL4	26235
C1orf146	388649
KRTAP9.3	NA
BSN	8927
HOXA9	3205
TAB3	257397
FSIP2	401024
CDC42EP4	23580
MRPL15	29088
PDCL2	132954
VILL	50853
CCDC96	257236
TRIB3	57761
MSANTD2	79684
CCNB2	9133
BTBD17	388419
TMEM241	85019
WASHC4	23325
MX2	4600
SNAP29	9342
DBR1	51163
USP17L30	728419
PRAMEF2	65122
ROR2	4920
GORASP2	26003
JAKMIP1	152789
CPT1A	1374
LYZL2	119180
MS4A12	54860
OR6A2	8590
CAMK1D	57118
GJB5	2709
DBN1	1627
FERMT2	10979
FAM229A	100128071
SPDYE2B	100310812
TMEM135	65084
BSPRY	54836
MYZAP	100820829
TDRD15	100129278
MRPS15	64960
DDX24	57062
TSEN2	80746
PDE8B	8622
MON2	23041
C4orf46	201725
NEDD4L	23327
MORF4L1	10933
PTPN12	5782
RHBDL3	162494
ARMT1	79624
ALG9	79796
MOSPD3	64598
ZIC5	85416
DAG1	1605
WNT2B	7482
RTCA	8634
GPM6A	2823
DLX6	1750
PCDHB6	56130
LST1	7940
GJD3	125111
TGM2	7052
ARFIP2	23647
SMIM7	79086
PDZD7	79955
AVPR1A	552
PLCB4	5332
ELMO3	79767
MISP	126353
MAPK15	225689
PCDHGA6	56109
ZNF793	390927
PMPCA	23203
SBDS	51119
ACSM2B	348158
TGFB1	7040
OR9Q1	219956
SERPINA11	256394
HSD17B1	3292
PYGO2	90780
YIPF6	286451
WDR37	22884
GUF1	60558
LRRC41	10489
OR5B21	219968
CHIT1	1118
DAPK2	23604
SECISBP2L	9728
TUBA3D	113457
ENDOD1	23052
TMEM237	65062
LIF	3976
MARVELD1	83742
OR1L4	254973
PPME1	51400
SENP8	123228
DHX29	54505
GRM5	2915
ZNF804A	91752
SLCO1B1	10599
VTA1	51534
RABAC1	10567
MRPL54	116541
DUOX2	50506
EXOC2	55770
CD247	919
VIPR1	7433
FBXO34	55030
DEFB112	245915
DDX52	11056
PHF8	23133
INPP5F	22876
C15orf62	643338
SLC37A2	219855
MYPOP	339344
NDN	4692
GFM2	84340
SUSD6	9766
SLMAP	7871
PRKAG3	53632
HDAC5	10014
GOLGA4	2803
MAP3K19	80122
IL20	50604
TENM3	55714
LTBP4	8425
NID2	22795
ADGRG7	84873
LMBRD1	55788
ASB4	51666
ING1	3621
ARHGEF10	9639
RNH1	6050
KRTAP12.3	NA
RBMY1A1	5940
MYL3	4634
ATP1A3	478
NPAS4	266743
CCNT2	905
BBS4	585
OTOF	9381
RPS5	6193
HRH2	3274
LDAH	60526
RAB31	11031
NLRP1	22861
PEX13	5194
PANO1	101927423
GP6	51206
FSBP	100861412
TAF4B	6875
IVNS1ABP	10625
CFD	1675
TUBGCP4	27229
TMEM171	134285
WWC2	80014
SAMD4B	55095
DGKE	8526
LDHD	197257
ZNF362	149076
OR5D13	390142
ELP3	55140
TSPAN11	441631
LZTS1	11178
TOP1MT	116447
ZNF619	285267
LGALS12	85329
RPL22L1	200916
OR2A14	135941
CLK1	1195
NAXD	55739
C5AR1	728
WFDC10A	140832
IGFBP2	3485
RACK1	10399
PEX7	5191
ECM1	1893
PCDHGA4	56111
PTBP1	5725
KBTBD13	390594
COL4A4	1286
HTR5A	3361
DEFB135	613209
PSMD1	5707
CXCL3	2921
BSPH1	100131137
GSPT2	23708
MMP14	4323
LPA	4018
TRIM31	11074
DHRS2	10202
DEFB129	140881
NEUROD6	63974
PHLDB2	90102
C16orf46	123775
PEX12	5193
OR8J2	81169
TAS2R3	50831
BMS1	9790
EIF4A1	1973
GSTCD	79807
ENY2	56943
TAF2	6873
GALNT13	114805
SYCE1L	100130958
CYP4F12	66002
NADK	65220
PKN2	5586
WAS	7454
SLC45A4	57210
RTN1	6252
COPG1	22820
ALKAL1	389658
THAP6	152815
CCDC14	64770
OR5B12	390191
TLN1	7094
ATF3	467
OR4F21	441308
TRA2A	29896
KRBOX4	55634
ABCC12	94160
LDHC	3948
SH3RF2	153769
NUDT8	254552
COX18	285521
DDX46	9879
C4BPA	722
SPX	80763
PLPPR1	54886
ZNF628	89887
POLA1	5422
CMC4	100272147
TMEM62	80021
IL15	3600
PPM1N	147699
CHAMP1	283489
UBAP1	51271
KISS1R	84634
C2orf88	84281
NANP	140838
RSPH4A	345895
C11orf24	53838
USP18	11274
SLC25A40	55972
DSCC1	79075
OXER1	165140
RAB11FIP1	80223
RUNDC3A	10900
OR5AC2	81050
DNAJC21	134218
FSD2	123722
CNTF	1270
LCMT1	51451
ARHGAP17	55114
NUTM2D	728130
IRS4	8471
FXYD2	486
CRTC1	23373
SPDYE4	388333
VPS37D	155382
TBC1D17	79735
TMEM141	85014
MMP25	64386
MTERF3	51001
TFPI2	7980
CYSRT1	375791
GAREM2	150946
MRPL27	51264
RAB38	23682
CEP57	9702
IGBP1	3476
GOLGA3	2802
PBOV1	59351
WRNIP1	56897
SAXO2	283726
CFC1B	653275
GCAT	23464
MAB21L2	10586
OST4	100128731
KCTD9	54793
GPR158	57512
KIF23	9493
KIT	3815
REG3A	5068
ADNP2	22850
KCNIP2	30819
UQCR11	10975
HOXD1	3231
PRSS1	5644
ZMYND12	84217
CLDN17	26285
SIRPB2	284759
GYS2	2998
FERD3L	222894
CS	1431
CNOT6L	246175
HTR2B	3357
CELSR1	9620
ABCF3	55324
DPEP1	1800
LANCL2	55915
NFATC3	4775
TMEM50B	757
MRPL30	51263
TMEM182	130827
INTS12	57117
CACNG3	10368
SNAP25	6616
AMZ2	51321
SUCLG2	8801
SEMA4F	10505
CHCHD2	51142
PNLIPRP2	5408
TPST1	8460
MRPL13	28998
TMEM107	84314
HSFX1	100506164
TJP1	7082
KRTAP2.1	NA
CPO	130749
RXRG	6258
DPP4	1803
NID1	4811
TOMM7	54543
ZNF804B	219578
SOST	50964
TMOD4	29765
SHCBP1L	81626
CCDC34	91057
DDX10	1662
CD244	51744
OR4S2	219431
NUAK1	9891
CCDC85A	114800
PITPNM2	57605
YAP1	10413
ARL3	403
RHAG	6005
CDH4	1002
CATSPERB	79820
HNRNPR	10236
DNM1L	10059
TMEM167B	56900
NFKBIA	4792
ALDOA	226
USP35	57558
OR6P1	128366
PKP3	11187
POP7	10248
FILIP1L	11259
TTYH1	57348
PIP	5304
NLRP9	338321
MMRN1	22915
RNF8	9025
MAP4K5	11183
NDRG2	57447
SPR	6697
NEK10	152110
RNF125	54941
POTEM	641455
ATG2B	55102
CMTM4	146223
KSR2	283455
GLMP	112770
FAM131C	348487
SLC25A42	284439
TGFB1I1	7041
KLK11	11012
PPFIA4	8497
RFXAP	5994
SHPK	23729
TBX6	6911
LCE1F	353137
IGSF9	57549
ARHGAP20	57569
UBE2G2	7327
PRAG1	157285
PITPNM1	9600
PIK3R3	8503
NOMO1	23420
APOB	338
PNRC2	55629
RAD17	5884
CDC6	990
IRX5	10265
KAT7	11143
BST2	684
GMPPA	29926
CD163	9332
GFRA4	64096
AK4P3	645619
HES6	55502
MCMDC2	157777
SNRNP25	79622
ICAM5	7087
CALCR	799
KREMEN2	79412
ZDHHC24	254359
EEFSEC	60678
PKD2L2	27039
CRTAM	56253
KPNA1	3836
TRIT1	54802
GTF2A1	2957
CNR2	1269
RAB39A	54734
FOSB	2354
SV2A	9900
GATA6	2627
SERF1B	728492
KRT83	3889
CX3CL1	6376
WNT7B	7477
RPS9	6203
CST7	8530
OR4C6	219432
ARHGEF6	9459
HADHB	3032
GOSR1	9527
MROH9	80133
OSBPL10	114884
STAT5B	6777
MARCO	8685
TMUB1	83590
MIDN	90007
MUC20	200958
SELENOP	6414
RPL31	6160
C2	717
TCN2	6948
TMEM53	79639
MYCN	4613
MCTP2	55784
IL12RB1	3594
VN1R1	57191
GABARAPL1	23710
LY6D	8581
SMCO2	341346
KRTAP27.1	NA
JAKMIP3	282973
SUPT20HL1	100130302
TMEM8B	51754
FCGR3B	2215
ACTR3	10096
TEX29	121793
LNPEP	4012
MB	4151
BEAN1	146227
SNTG1	54212
SHH	6469
SMCO4	56935
SLC25A32	81034
CYP2C19	1557
OOEP	441161
LMOD3	56203
SNAPC2	6618
SLC35B2	347734
ZNF382	84911
RPS15	6209
LYPD1	116372
ABCF1	23
USP13	8975
SLC4A1AP	22950
ZDHHC18	84243
EFTUD2	9343
CCDC117	150275
SCNM1	79005
SVBP	374969
LSM14A	26065
SEMA5B	54437
CCDC93	54520
IL31	386653
FAF1	11124
KRTAP10.6	NA
SRRM4	84530
TNN	63923
TLL2	7093
CACNA1H	8912
KRT25	147183
API5	8539
UMPS	7372
MED13L	23389
HIPK3	10114
ZNF574	64763
ZNF605	100289635
CCL3L3	414062
KRTAP4.1	NA
IST1	9798
RBMS1	5937
IGFBP7	3490
TAC1	6863
TMEM220	388335
NT5E	4907
MTA2	9219
USP17L10	100287144
POTEJ	653781
POLR3E	55718
KCTD11	147040
GTF2IRD1	9569
MAP4K2	5871
SCG2	7857
OR51A7	119687
NECTIN3	25945
RPE	6120
ABCA9	10350
SOAT2	8435
KIF4B	285643
DCAF17	80067
FAM199X	139231
STX19	415117
CTR9	9646
PA2G4	5036
DUSP3	1845
RANBP1	5902
KCNJ9	3765
BCKDK	10295
NCBP2L	392517
NSL1	25936
ZNF283	284349
RPL37	6167
ERBB3	2065
GJB3	2707
CD4	920
AKTIP	64400
FRRS1L	23732
SPAM1	6677
PLEKHG7	440107
FRMPD3	84443
WDSUB1	151525
FAM149B1	317662
NAMPT	10135
RNF113B	140432
MAGEA8	4107
STYX	6815
ARG1	383
RIC8B	55188
UQCRC1	7384
EHBP1	23301
GTF2I	2969
RGSL1	353299
TUBA8	51807
TMEM35A	59353
BOP1	23246
LRTM1	57408
OPN5	221391
TUSC3	7991
ZIC4	84107
MOB4	25843
TMPRSS13	84000
NEBL	10529
ZDHHC12	84885
METTL1	4234
CLSTN3	9746
TSC22D4	81628
ANKRD46	157567
IL18R1	8809
MICU3	286097
ACOT7	11332
GAGE12F	100008586
CHRNB3	1142
GNAT3	346562
FOXRED1	55572
TRIML2	205860
SUFU	51684
ZFAND2B	130617
ABRACL	58527
NSD3	54904
ARHGAP19	84986
TGM5	9333
ZNF540	163255
TMEM144	55314
KRTAP20.2	NA
SLC35B3	51000
DCAF8L2	347442
AMDHD1	144193
TREH	11181
SPNS3	201305
CCDC188	388849
TSSK4	283629
HOXC12	3228
GJA3	2700
SLC22A15	55356
VSTM2B	342865
NSMCE3	56160
OCRL	4952
ITSN1	6453
MRM2	29960
THBS1	7057
ZNF730	100129543
HDHD5	27440
TBC1D7	51256
FAM234A	83986
FIS1	51024
CT47B1	643311
CNPPD1	27013
CISD1	55847
COMMD6	170622
RBM11	54033
EDAR	10913
CSNK1G3	1456
GID8	54994
METTL2A	339175
C7orf33	202865
GNG5	2787
MSH5	4439
VWA3A	146177
NTN4	59277
MGAT5B	146664
RASD2	23551
DUOX1	53905
ZDHHC13	54503
TAS2R39	259285
NSUN6	221078
SEMA4B	10509
CRB1	23418
PLEKHA2	59339
KIF19	124602
TSPYL5	85453
FOXC2	2303
PRADC1	84279
MAGOH	4116
FRMD3	257019
GABRR3	200959
ASB7	140460
ZNF22	7570
SYMPK	8189
MND1	84057
NYAP2	57624
NABP2	79035
LRIG2	9860
GLYATL2	219970
KMT2C	58508
ESYT3	83850
RNF180	285671
HLA.G	NA
MBOAT2	129642
FAM53A	152877
OR6C1	390321
MKX	283078
SLC47A1	55244
CISD2	493856
EIF1	10209
STX12	23673
SLC23A2	9962
FRG1	2483
SPDYE3	441272
NOP14	8602
KIRREL2	84063
MS4A14	84689
CENPVL1	389857
SP4	6671
MGAT5	4249
AKR1B1	231
ADGRE2	30817
SYCP2L	221711
GPRASP1	9737
STARD8	9754
PDCD10	11235
EAF1	85403
CTAGE8	100142659
PNO1	56902
MAPK14	1432
RPL39	6170
KIF3C	3797
ERI2	112479
SEMA7A	8482
SPANXC	64663
ETNPPL	64850
FILIP1	27145
DCAF15	90379
TGM7	116179
NPBWR2	2832
HK3	3101
COX6B2	125965
ATP2B1	490
ZNF862	643641
COPS7A	50813
BRD1	23774
MR1	3140
HOXD13	3239
YBX2	51087
ZNF418	147686
PSMD5	5711
EIF2AK3	9451
ASB8	140461
WNT10B	7480
ERICH4	100170765
PDGFD	80310
IGSF9B	22997
ABR	29
PCDH11Y	83259
IP6K1	9807
NDST4	64579
PDE6A	5145
EEF2KMT	196483
SYT8	90019
SPATA6	54558
ANGPTL8	55908
TMEM74	157753
PSMB9	5698
ST8SIA1	6489
MGAT1	4245
AFTPH	54812
DLG2	1740
SNED1	25992
HLA.DMA	NA
ARHGAP6	395
RHCE	6006
CENPO	79172
ABI1	10006
POLRMT	5442
MAPK10	5602
FSTL1	11167
DCBLD1	285761
ANAPC15	25906
SLC6A9	6536
LRRC34	151827
VNN1	8876
LRRC37A	9884
CLIC2	1193
CHMP5	51510
SLC35F3	148641
