entrez_id	gene_name
Sample Identifier	NA
8516	ITGA8
1400	CRMP1
53358	SHC3
10846	PDE10A
23742	NPAP1
165631	PARP15
85445	CNTNAP4
132200	C3orf49
495	ATP4A
128876	FAM83C
440435	GPR179
1996	ELAVL4
7840	ALMS1
5314	PKHD1
27012	KCNV1
654	BMP6
286234	SPATA31E1
3841	KPNA5
644041	C18orf63
84215	ZNF541
1580	CYP4B1
56917	MEIS3
779	CACNA1S
25891	PAMR1
3062	HCRTR2
8476	CDC42BPA
1539	CYLC2
9482	STX8
91179	SCARF2
8387	OR1E1
3080	CFHR2
84106	PRAM1
3908	LAMA2
246243	RNASEH1
405753	DUOXA2
55783	CMTR2
6710	SPTB
56146	PCDHA2
126259	TMIGD2
81494	CFHR5
55714	TENM3
3855	KRT7
84446	BRSK1
79665	DHX40
135152	B3GAT2
56905	C15orf39
9332	CD163
654429	LRTM2
676	BRDT
27043	PELP1
24138	IFIT5
5591	PRKDC
8626	TP63
85439	STON2
9180	OSMR
118461	C10orf71
51351	ZNF117
64092	SAMSN1
170692	ADAMTS18
1075	CTSC
342918	C19orf81
55515	ASIC4
56097	PCDHGC5
7041	TGFB1I1
4288	MKI67
55083	KIF26B
5333	PLCD1
51314	NME8
287015	TRIM42
10565	ARFGEF1
54768	HYDIN
80317	ZKSCAN3
84133	ZNRF3
391190	OR2L8
1740	DLG2
3460	IFNGR2
3694	ITGB6
26115	TANC2
79745	CLIP4
388697	HRNR
57602	USP36
1794	DOCK2
440193	CCDC88C
91074	ANKRD30A
256394	SERPINA11
196446	MYRFL
26692	OR2W1
3983	ABLIM1
29924	EPN1
9543	IGDCC3
55304	SPTLC3
55359	STYK1
1281	COL3A1
51059	FAM135B
1830	DSG3
284759	SIRPB2
100287284	MANSC4
64208	POPDC3
25816	TNFAIP8
644168	DRGX
91653	BOC
56137	PCDHA12
213	ALB
57113	TRPC7
10071	MUC12
155054	ZNF425
79966	SCD5
255725	OR52B2
114781	BTBD9
6508	SLC4A3
23114	NFASC
643965	TMEM88B
54716	SLC6A20
643641	ZNF862
8567	MADD
9219	MTA2
8292	COLQ
147920	IGFL2
23220	DTX4
127074	OR2T4
55690	PACS1
130026	ICA1L
345193	LRIT3
10973	ASCC3
219869	OR10G8
2046	EPHA8
2186	BPTF
80023	NRSN2
84858	ZNF503
401387	LRRD1
127707	KLHDC7A
57101	ANO2
55624	POMGNT1
3818	KLKB1
124976	SPNS2
23543	RBFOX2
22904	SBNO2
58491	ZNF71
3090	HIC1
3213	HOXB3
93145	OLFM2
79726	WDR59
158158	RASEF
6523	SLC5A1
8527	DGKD
83873	GPR61
79724	ZNF768
1296	COL8A2
3751	KCND2
84189	SLITRK6
558	AXL
10749	KIF1C
9372	ZFYVE9
23316	CUX2
84985	FAM83A
728378	POTEF
2737	GLI3
259249	MRGPRX1
3556	IL1RAP
185	AGTR1
4720	NDUFS2
57104	PNPLA2
9644	SH3PXD2A
2254	FGF9
64794	DDX31
126204	NLRP13
2587	GALR1
4853	NOTCH2
57453	DSCAML1
200315	APOBEC3A
27092	CACNG4
147381	CBLN2
124912	SPACA3
6598	SMARCB1
79026	AHNAK
64800	EFCAB6
9887	SMG7
390271	OR8B3
79582	SPAG16
5173	PDYN
25903	OLFML2B
8139	GAN
4322	MMP13
23582	CCNDBP1
3284	HSD3B2
6000	RGS7
10225	CD96
6913	TBX15
777	CACNA1E
7068	THRB
4312	MMP1
1004	CDH6
57787	MARK4
29117	BRD7
143471	PSMA8
79805	VASH2
57657	HCN3
145483	FAM161B
5268	SERPINB5
8728	ADAM19
9228	DLGAP2
5018	OXA1L
100141515	C17orf99
146909	KIF18B
7634	ZNF80
9901	SRGAP3
171425	CLYBL
26040	SETBP1
3240	HP
23601	CLEC5A
2900	GRIK4
9358	ITGBL1
196528	ARID2
285600	KIAA0825
353189	SLCO4C1
401024	FSIP2
2822	GPLD1
6752	SSTR2
23136	EPB41L3
345557	PLCXD3
2893	GRIA4
2048	EPHB2
259282	BOD1L1
128611	ZNF831
57683	ZDBF2
491	ATP2B2
2658	GDF2
5209	PFKFB3
51339	DACT1
1298	COL9A2
440279	UNC13C
54490	UGT2B28
2307	FOXS1
11095	ADAMTS8
219578	ZNF804B
148213	ZNF681
7253	TSHR
6262	RYR2
8291	DYSF
119587	CPXM2
57521	RPTOR
7074	TIAM1
53832	IL20RA
64784	CRTC3
154150	HDGFL1
29124	LGALS13
4820	NKTR
83876	MRO
91351	DDX60L
56667	MUC13
91464	ISX
375337	TOPAZ1
2263	FGFR2
344148	NCKAP5
23327	NEDD4L
54329	GPR85
401666	OR51A4
3077	HFE
83666	PARP9
1278	COL1A2
92737	DNER
7018	TF
65975	STK33
613	BCR
285550	FAM200B
5166	PDK4
391195	OR2T33
1191	CLU
25758	KIAA1549L
10181	RBM5
3909	LAMA3
286075	ZNF707
23544	SEZ6L
10342	TFG
348094	ANKDD1A
22852	ANKRD26
7185	TRAF1
9899	SV2B
2122	MECOM
4222	MEOX1
148930	KNCN
23043	TNIK
24149	ZNF318
1301	COL11A1
6793	STK10
338707	B4GALNT4
254973	OR1L4
22854	NTNG1
266629	SEC14L3
339210	C17orf67
10720	UGT2B11
84436	ZNF528
23217	ZFR2
57167	SALL4
55930	MYO5C
221687	RNF182
283149	BCL9L
49860	CRNN
21	ABCA3
489	ATP2A3
11020	IFT27
9472	AKAP6
259232	NALCN
5372	PMM1
83698	CALN1
11317	RBPJL
89766	UMODL1
6014	RIT2
56123	PCDHB13
79747	ADGB
344657	LRRIQ4
1812	DRD1
222194	RSBN1L
50944	SHANK1
23203	PMPCA
9892	SNAP91
51295	ECSIT
55501	CHST12
2743	GLRB
55755	CDK5RAP2
23072	HECW1
285525	YIPF7
11117	EMILIN1
100507679	MUC22
283489	CHAMP1
51297	BPIFA1
4317	MMP8
27233	SULT1C4
83473	KATNAL2
4221	MEN1
4297	KMT2A
55576	STAB2
81327	OR4A16
64285	RHBDF1
23187	PHLDB1
5125	PCSK5
7067	THRA
10279	PRSS16
133060	OTOP1
3752	KCND3
84125	LRRIQ1
84876	ORAI1
9061	PAPSS1
1671	DEFA6
1727	CYB5R3
8761	PABPC4
22998	LIMCH1
51451	LCMT1
144195	SLC2A14
50618	ITSN2
64090	GAL3ST2
10250	SRRM1
114821	SCAND3
65122	PRAMEF2
122060	SLAIN1
9576	SPAG6
80008	TMEM156
55802	DCP1A
8508	NIPSNAP1
2796	GNRH1
56961	SHD
23446	SLC44A1
219771	CCNY
84629	TNRC18
283092	OR4C13
1630	DCC
100132406	NBPF10
3631	INPP4A
54549	SDK2
3804	KIR2DL3
3787	KCNS1
727897	MUC5B
10747	MASP2
10060	ABCC9
388743	CAPN8
3082	HGF
113	ADCY7
132112	RTP1
23348	DOCK9
51473	DCDC2
9126	SMC3
63978	PRDM14
221914	GPC2
65057	ACD
55677	IWS1
90594	ZNF439
5788	PTPRC
121665	SPPL3
160851	DGKH
285313	IGSF10
6263	RYR3
57758	SCUBE2
7866	IFRD2
152330	CNTN4
93664	CADPS2
285527	FRYL
993	CDC25A
5178	PEG3
146691	TOM1L2
4689	NCF4
1234	CCR5
3827	KNG1
8021	NUP214
56287	GKN1
151056	PLB1
7484	WNT9B
2843	GPR20
2312	FLG
3973	LHCGR
11085	ADAM30
22874	PLEKHA6
5743	PTGS2
1577	CYP3A5
144110	TMEM86A
55615	PRR5
26130	GAPVD1
138882	OR1N2
286362	OR13C9
23636	NUP62
10478	SLC25A17
23644	EDC4
63935	PCIF1
56133	PCDHB2
375567	VWC2
201633	TIGIT
64577	ALDH8A1
8726	EED
128366	OR6P1
344558	SH3RF3
8643	PTCH2
5244	ABCB4
4928	NUP98
9400	RECQL5
6942	TCF20
83887	TTLL2
4291	MLF1
23167	EFR3A
144321	GLIPR1L2
3977	LIFR
84891	ZSCAN10
163255	ZNF540
402117	VWC2L
27152	INTU
8927	BSN
2073	ERCC5
9745	ZNF536
1951	CELSR3
346517	OR6V1
10277	UBE4B
23332	CLASP1
84181	CHD6
9706	ULK2
10320	IKZF1
10844	TUBGCP2
2201	FBN2
5269	SERPINB6
57716	PRX
27164	SALL3
3995	FADS3
3157	HMGCS1
732	C8B
23499	MACF1
56650	CLDND1
1662	DDX10
81797	OR12D3
23132	RAD54L2
4791	NFKB2
26052	DNM3
55070	DET1
54988	ACSM5
6861	SYT5
22936	ELL2
8826	IQGAP1
22872	SEC31A
22797	TFEC
10114	HIPK3
163223	ZNF676
57139	RGL3
84905	ZNF341
54658	UGT1A1
987	LRBA
11083	DIDO1
84671	ZNF347
9871	SEC24D
9923	ZBTB40
123624	AGBL1
5297	PI4KA
285180	RUFY4
22954	TRIM32
58529	MYOZ1
399664	MEX3D
9398	CD101
168417	ZNF679
7581	ZNF33A
1956	EGFR
9389	SLC22A14
10669	CGREF1
783	CACNB2
374378	GALNT18
221150	SKA3
1608	DGKG
116225	ZMYND19
259289	TAS2R43
3482	IGF2R
8601	RGS20
80070	ADAMTS20
219982	OR5A1
2975	GTF3C1
80036	TRPM3
5989	RFX1
6996	TDG
57528	KCTD16
388698	FLG2
26137	ZBTB20
9787	DLGAP5
8396	PIP4K2B
51305	KCNK9
3756	KCNH1
56111	PCDHGA4
6898	TAT
7097	TLR2
83448	PUS7L
9508	ADAMTS3
1259	CNGA1
25924	MYRIP
10142	AKAP9
6751	SSTR1
55340	GIMAP5
18	ABAT
79741	CCDC7
7447	VSNL1
390264	OR10G4
126767	AADACL3
1785	DNM2
285643	KIF4B
64711	HS3ST6
50939	IMPG2
126520	PLK5
55757	UGGT2
3953	LEPR
3885	KRT34
50485	SMARCAL1
7461	CLIP2
27151	CPAMD8
5318	PKP2
1404	HAPLN1
64241	ABCG8
23139	MAST2
283160	OR8D2
3443	IFNA6
368	ABCC6
146850	PIK3R6
7287	TULP1
8844	KSR1
8736	MYOM1
140	ADORA3
54918	CMTM6
121601	ANO4
387748	OR56B1
10964	IFI44L
23584	VSIG2
3710	ITPR3
8874	ARHGEF7
387911	C1QTNF9B
23637	RABGAP1
51109	RDH11
57659	ZBTB4
57546	PDP2
341416	OR6C2
390265	OR10G7
255027	MPV17L
83850	ESYT3
10781	ZNF266
5787	PTPRB
376940	ZC3H6
29974	A1CF
346528	OR2A1
4654	MYOD1
79616	CCNJL
9651	PLCH2
53335	BCL11A
238	ALK
8687	KRT38
9436	NCR2
6317	SERPINB3
54474	KRT20
5431	POLR2B
57619	SHROOM3
51440	HPCAL4
165257	C1QL2
166824	RASSF6
10331	B3GNT3
11227	GALNT5
11146	GLMN
219874	OR6T1
4294	MAP3K10
6585	SLIT1
258	AMBN
79784	MYH14
245938	DEFB125
100507290	ZNF865
4332	MNDA
79781	IQCA1
26036	ZNF451
3274	HRH2
4992	OR1F1
3800	KIF5C
2042	EPHA3
151295	SLC23A3
338785	KRT79
9857	CEP350
51244	CCDC174
376132	LRRC10
26157	GIMAP2
26737	OR1L1
3965	LGALS9
161198	CLEC14A
6514	SLC2A2
9831	ZNF623
90070	LACRT
63979	FIGNL1
81539	SLC38A1
153328	SLC25A48
79789	CLMN
10083	USH1C
114805	GALNT13
161497	STRC
51271	UBAP1
390064	OR51I2
55129	ANO10
134526	ACOT12
55584	CHRNA9
79628	SH3TC2
8218	CLTCL1
26122	EPC2
64770	CCDC14
654463	FER1L6
8625	RFXANK
10954	PDIA5
91828	EXOC3L4
80829	ZFP91
6121	RPE65
121130	OR10P1
8891	EIF2B3
148022	TICAM1
151126	ZNF385B
734	OSGIN2
6733	SRPK2
6346	CCL1
65266	WNK4
79768	KATNBL1
55119	PRPF38B
10128	LRPPRC
118472	ZNF511
64131	XYLT1
319089	TTC6
55512	SMPD3
120586	OR8I2
157869	SBSPON
10460	TACC3
3678	ITGA5
8688	KRT37
51514	DTL
29761	USP25
126823	KLHDC9
124739	USP43
85477	SCIN
58985	IL22RA1
26059	ERC2
11055	ZPBP
26289	AK5
5136	PDE1A
116931	MED12L
23533	PIK3R5
144568	A2ML1
26146	TRAF3IP1
64753	CCDC136
78989	COLEC11
1380	CR2
25972	UNC50
153	ADRB1
6326	SCN2A
79740	ZBBX
91120	ZNF682
5900	RALGDS
134728	IRAK1BP1
124540	MSI2
54532	USP53
1960	EGR3
653140	FAM228A
81793	TLR10
4882	NPR2
3745	KCNB1
7844	RNF103
9172	MYOM2
9046	DOK2
55619	DOCK10
57451	TENM2
284366	KLK9
344758	GPR149
59277	NTN4
55289	ACOXL
149628	PYHIN1
54578	UGT1A6
344752	AADACL2
3551	IKBKB
2243	FGA
84624	FNDC1
1950	EGF
79345	OR51B2
57172	CAMK1G
84944	MAEL
6329	SCN4A
123876	ACSM2A
284001	CCDC57
9404	LPXN
57578	UNC79
222256	CDHR3
9512	PMPCB
51196	PLCE1
2548	GAA
9032	TM4SF5
83752	LONP2
148641	SLC35F3
4625	MYH7
339479	BRINP3
83894	TTC29
400745	SH2D5
1000	CDH2
353274	ZNF445
124	ADH1A
4632	MYL1
9656	MDC1
10218	ANGPTL7
154197	PNLDC1
23519	ANP32D
55628	ZNF407
5161	PDHA2
221357	GSTA5
390999	PRAMEF12
29843	SENP1
389434	IYD
23250	ATP11A
255967	PAN3
126206	NLRP5
56033	BARX1
90102	PHLDB2
4352	MPL
7579	ZSCAN20
5373	PMM2
3572	IL6ST
10647	SCGB1D2
26173	INTS1
3626	INHBC
63941	NECAB3
8654	PDE5A
56164	STK31
8036	SHOC2
23090	ZNF423
23177	CEP68
8493	PPM1D
7576	ZNF28
80736	SLC44A4
4580	MTX1
4660	PPP1R12B
29894	CPSF1
442117	GALNTL6
10443	N4BP2L2
23150	FRMD4B
6749	SSRP1
80212	CCDC92
1047	CLGN
256691	MAMDC2
338674	OR5F1
338322	NLRP10
222663	SCUBE3
124989	EFCAB13
222696	ZSCAN23
23213	SULF1
55848	PLGRKT
8453	CUL2
339398	LINGO4
63923	TNN
2202	EFEMP1
286204	CRB2
26664	OR7C1
27163	NAAA
63898	SH2D4A
50859	SPOCK3
23415	KCNH4
1134	CHRNA1
765	CA6
8499	PPFIA2
25792	CIZ1
23512	SUZ12
2559	GABRA6
7464	CORO2A
84698	CAPS2
1016	CDH18
7092	TLL1
10345	TRDN
10723	SLC12A7
23122	CLASP2
23148	NACAD
64799	IQCH
80778	ZNF34
3767	KCNJ11
2804	GOLGB1
8943	AP3D1
94137	RP1L1
10482	NXF1
56899	ANKS1B
3921	RPSA
57523	NYNRIN
58512	DLGAP3
55275	VPS53
65982	ZSCAN18
285335	SLC9C1
94	ACVRL1
1373	CPS1
340273	ABCB5
79987	SVEP1
6527	SLC5A4
2130	EWSR1
5764	PTN
60412	EXOC4
5999	RGS4
7161	TP73
1370	CPN2
255324	EPGN
80709	AKNA
56142	PCDHA6
4599	MX1
283093	OR4C12
6092	ROBO2
83860	TAF3
284217	LAMA1
10346	TRIM22
54862	CC2D1A
51168	MYO15A
11164	NUDT5
10193	RNF41
3663	IRF5
6927	HNF1A
6769	STAC
10763	NES
26246	OR2L2
389123	IQCF2
25893	TRIM58
56886	UGGT1
390429	OR4N2
27133	KCNH5
390054	OR52A5
54567	DLL4
131149	OTOL1
7010	TEK
8989	TRPA1
79033	ERI3
3339	HSPG2
94233	OPN4
6925	TCF4
7173	TPO
57531	HACE1
78997	GDAP1L1
23409	SIRT4
84816	RTN4IP1
64207	IRF2BPL
5799	PTPRN2
23258	DENND5A
5332	PLCB4
53354	PANK1
3791	KDR
1185	CLCN6
23005	MAPKBP1
6712	SPTBN2
10217	CTDSPL
84705	GTPBP3
10529	NEBL
200205	IBA57
9515	STXBP5L
54210	TREM1
4070	TACSTD2
53838	C11orf24
28513	CDH19
390261	OR6M1
22983	MAST1
392390	OR1L6
84879	MFSD2A
2739	GLO1
57670	KIAA1549
91392	ZNF502
4940	OAS3
2521	FUS
257202	GPX6
282617	IFNL3
5570	PKIB
84612	PARD6B
23418	CRB1
132625	ZFP42
256536	TCERG1L
399814	C10orf120
57696	DDX55
197131	UBR1
3026	HABP2
9156	EXO1
503834	DPRX
2268	FGR
56098	PCDHGC4
79739	TTLL7
91523	PCED1B
54929	TMEM161A
547	KIF1A
9317	PTER
8427	ZNF282
10194	TSHZ1
2978	GUCA1A
22989	MYH15
26740	OR1J2
401036	ASB18
10497	UNC13B
114792	KLHL32
1384	CRAT
221981	THSD7A
2568	GABRP
389558	FAM180A
22846	VASH1
23504	RIMBP2
23032	USP33
123099	DEGS2
162655	ZNF519
54715	RBFOX1
57520	HECW2
64856	VWA1
4225	MEP1B
27242	TNFRSF21
5116	PCNT
8398	PLA2G6
7384	UQCRC1
80830	APOL6
1280	COL2A1
388795	EFCAB8
255809	C19orf38
9762	LZTS3
4887	NPY2R
6616	SNAP25
27120	DKKL1
138805	OR13F1
343450	KCNT2
23426	GRIP1
360203	GLT6D1
81849	ST6GALNAC5
57584	ARHGAP21
339977	LRRC66
122042	RXFP2
8555	CDC14B
4311	MME
81466	OR2L5
30811	HUNK
2566	GABRG2
54798	DCHS2
1795	DOCK3
168507	PKD1L1
83637	ZMIZ2
56907	SPIRE1
4009	LMX1A
118788	PIK3AP1
10244	RABEPK
23464	GCAT
8463	TEAD2
80271	ITPKC
338	APOB
1439	CSF2RB
6310	ATXN1
10713	USP39
25829	TMEM184B
90427	BMF
117531	TMC1
1501	CTNND2
1394	CRHR1
6677	SPAM1
7571	ZNF23
55640	FLVCR2
89797	NAV2
54848	ARHGEF38
59269	HIVEP3
5339	PLEC
9658	ZNF516
441911	OR10J3
9671	WSCD2
118427	OLFM3
54762	GRAMD1C
94005	PIGS
283238	SLC22A24
57116	ZNF695
56124	PCDHB12
57157	PHTF2
1178	CLC
4486	MST1R
4067	LYN
2619	GAS1
51167	CYB5R4
10231	RCAN2
6713	SQLE
64410	KLHL25
79094	CHAC1
1757	SARDH
162239	ZFP1
6671	SP4
10630	PDPN
219487	OR5M11
1584	CYP11B1
5568	PRKACG
9729	KIAA0408
6304	SATB1
140893	RBBP8NL
79612	NAA16
57479	PRR12
55655	NLRP2
256646	NUTM1
57053	CHRNA10
7203	CCT3
7045	TGFBI
8110	DPF3
414301	DDI1
474354	LRRC18
84654	SPZ1
219285	SAMD9L
1844	DUSP2
5266	PI3
55209	SETD5
3655	ITGA6
54103	GSAP
85300	ATCAY
4242	MFNG
60489	APOBEC3G
347741	OTOP3
390892	OR7A10
7222	TRPC3
6865	TACR2
153733	CCDC112
23329	TBC1D30
7410	VAV2
391114	OR6K3
284417	TMEM150B
7681	MKRN3
100130733	LRRC70
5898	RALA
79443	FYCO1
131	ADH7
4302	MLLT6
23109	DDN
64399	HHIP
84251	SGIP1
2828	GPR4
23119	HIC2
23619	ZIM2
10257	ABCC4
81168	OR8J3
11197	WIF1
442361	OR2A2
90576	ZNF799
4931	NVL
9182	RASSF9
150365	MEI1
10057	ABCC5
79838	TMC5
6829	SUPT5H
220164	DOK6
200728	TMEM17
57655	GRAMD1A
161003	STOML3
79679	VTCN1
196527	ANO6
790	CAD
25822	DNAJB5
343641	TGM6
57553	MICAL3
2914	GRM4
1800	DPEP1
2976	GTF3C2
137735	ABRA
284131	ENDOV
7378	UPP1
3914	LAMB3
85366	MYLK2
55784	MCTP2
119695	OR52R1
6718	AKR1D1
55089	SLC38A4
27201	GPR78
222865	TMEM130
93589	CACNA2D4
2778	GNAS
92126	DSEL
89792	GAL3ST3
3868	KRT16
23654	PLXNB2
344658	SAMD7
1690	COCH
5998	RGS3
170506	DHX36
51061	TXNDC11
3215	HOXB5
54443	ANLN
5172	SLC26A4
271	AMPD2
51475	CABP2
83879	CDCA7
120776	OR2D2
283446	MYO1H
9637	FEZ2
149461	CLDN19
6515	SLC2A3
8425	LTBP4
57829	ZP4
11174	ADAMTS6
56940	DUSP22
253982	ASPHD1
8019	BRD3
6433	SFSWAP
56302	TRPV5
57198	ATP8B2
374454	KRT77
23081	KDM4C
1585	CYP11B2
7099	TLR4
1072	CFL1
339291	LRRC30
195814	SDR16C5
23164	MPRIP
92255	LMBRD2
285676	ZNF454
85461	TANC1
85463	ZC3H12C
6821	SUOX
354	KLK3
64582	GPR135
5939	RBMS2
9805	SCRN1
2199	FBLN2
10875	FGL2
56547	MMP26
11211	FZD10
7773	ZNF230
342538	NACA2
283463	MUC19
25914	RTTN
2525	FUT3
284541	CYP4A22
55315	SLC29A3
93109	TMEM44
113802	HENMT1
5027	P2RX7
201780	SLC10A4
55251	PCMTD2
401546	C9orf152
115861	NXNL1
6521	SLC4A1
10131	TRAP1
26100	WIPI2
340980	OR52B6
5458	POU4F2
26686	OR4E2
2358	FPR2
80314	EPC1
8553	BHLHE40
22905	EPN2
22873	DZIP1
199964	TMEM61
23149	FCHO1
1874	E2F4
92999	ZBTB47
5582	PRKCG
27130	INVS
100129278	TDRD15
79973	ZNF442
26648	OR7E24
2051	EPHB6
2701	GJA4
6323	SCN1A
4145	MATK
440730	TRIM67
1105	CHD1
9044	BTAF1
752014	CEMP1
1133	CHRM5
341568	OR8S1
26085	KLK13
79925	SPEF2
389206	BEND4
1954	MEGF8
23039	XPO7
27145	FILIP1
6780	STAU1
653	BMP5
100130742	LRRC69
55901	THSD1
8729	GBF1
5152	PDE9A
5669	PSG1
26051	PPP1R16B
64787	EPS8L2
2038	EPB42
29841	GRHL1
2906	GRIN2D
90874	ZNF697
390431	OR4K2
651746	ANKRD33B
1729	DIAPH1
64072	CDH23
79780	CCDC82
51761	ATP8A2
138799	OR13C5
8809	IL18R1
26035	GLCE
134829	CLVS2
8411	EEA1
729665	CCDC175
27327	TNRC6A
345	APOC3
51265	CDKL3
9862	MED24
341883	LRRC9
55295	KLHL26
2328	FMO3
3785	KCNQ2
56603	CYP26B1
1053	CEBPE
341019	DCDC1
25814	ATXN10
374462	PTPRQ
5934	RBL2
55024	BANK1
133584	EGFLAM
10738	RFPL3
55789	DEPDC1B
5789	PTPRD
4914	NTRK1
170954	PPP1R18
6511	SLC1A6
7290	HIRA
7103	TSPAN8
55422	ZNF331
5536	PPP5C
9894	TELO2
5190	PEX6
7783	ZP2
50651	SLC45A1
55627	SMPD4
219743	TYSND1
55568	GALNT10
1836	SLC26A2
11027	LILRA2
389396	GLYATL3
84254	CAMKK1
79143	MBOAT7
50614	GALNT9
1014	CDH16
148254	ZNF555
1824	DSC2
29967	LRP12
728	C5AR1
393046	OR2A5
65078	RTN4R
158131	OR1Q1
3059	HCLS1
8697	CDC23
3431	SP110
9310	ZNF235
55231	CCDC87
1612	DAPK1
5675	PSG6
285175	UNC80
55768	NGLY1
1789	DNMT3B
10906	TRAFD1
1003	CDH5
56105	PCDHGA11
8924	HERC2
9139	CBFA2T2
390148	OR5W2
91137	SLC25A46
2072	ERCC4
2	A2M
308	ANXA5
1674	DES
2890	GRIA1
8407	TAGLN2
6522	SLC4A2
56140	PCDHA8
22871	NLGN1
55125	CEP192
8604	SLC25A12
2313	FLI1
5729	PTGDR
4796	TONSL
200403	VWA3B
51667	NUB1
389015	SLC9A4
283078	MKX
1828	DSG1
343406	OR10R2
127064	OR2T12
7705	ZNF146
80221	ACSF2
7364	UGT2B7
54033	RBM11
63892	THADA
144423	GLT1D1
283685	GOLGA6L2
10951	CBX1
9885	OSBPL2
127385	OR10J5
3899	AFF3
9611	NCOR1
51755	CDK12
204851	HIPK1
114771	PGLYRP3
2028	ENPEP
29881	NPC1L1
64397	ZNF106
23314	SATB2
57634	EP400
64374	SIL1
8204	NRIP1
23566	LPAR3
57419	SLC24A3
390874	ONECUT3
6847	SYCP1
55806	HR
388960	C2orf78
728597	DCDC2C
283209	PGM2L1
126248	WDR88
55193	PBRM1
23515	MORC3
79932	KIAA0319L
116179	TGM7
5001	ORC5
58511	DNASE2B
23416	KCNH3
389207	GRXCR1
57519	STARD9
51078	THAP4
161145	TMEM229B
8647	ABCB11
1472	CST4
545	ATR
169166	SNX31
283514	SIAH3
9931	HELZ
9832	JAKMIP2
10498	CARM1
286183	NKAIN3
164714	TTLL8
23239	PHLPP1
64847	SPATA20
9895	TECPR2
290	ANPEP
140831	ZSWIM3
399	RHOH
7350	UCP1
404037	HAPLN4
644591	PPIAL4G
7016	TESK1
90273	CEACAM21
9961	MVP
23013	SPEN
57488	ESYT2
57222	ERGIC1
6184	RPN1
148870	CCDC27
474344	GIMAP6
143162	FRMPD2
56339	METTL3
199692	ZNF627
57709	SLC7A14
731	C8A
9123	SLC16A3
6328	SCN3A
84900	RNFT2
10392	NOD1
943	TNFRSF8
8448	DOC2A
3238	HOXD12
7546	ZIC2
169026	SLC30A8
79831	KDM8
5362	PLXNA2
26301	GBGT1
54659	UGT1A3
79848	CSPP1
84000	TMPRSS13
53373	TPCN1
6840	SVIL
8566	PDXK
353500	BMP8A
259173	ALS2CL
23064	SETX
7204	TRIO
1387	CREBBP
23099	ZBTB43
29958	DMGDH
114883	OSBPL9
80024	SLC8B1
10725	NFAT5
100499483	CCDC180
140885	SIRPA
253143	PRR14L
9507	ADAMTS4
9312	KCNB2
7782	SLC30A4
9542	NRG2
5225	PGC
7772	ZNF229
56125	PCDHB11
55226	NAT10
10743	RAI1
160777	CCDC60
83439	TCF7L1
2984	GUCY2C
11026	LILRA3
2191	FAP
4991	OR1D2
9522	SCAMP1
26133	TRPC4AP
29951	PDZRN4
4125	MAN2B1
8538	BARX2
4772	NFATC1
6554	SLC10A1
65987	KCTD14
9581	PREPL
30010	NXPH1
54854	FAM83E
65084	TMEM135
92293	TMEM132C
9575	CLOCK
9678	PHF14
387129	NPSR1
10499	NCOA2
649	BMP1
8671	SLC4A4
6633	SNRPD2
9860	LRIG2
11093	ADAMTS13
165918	RNF168
219931	TPCN2
343171	OR2W3
10290	SPEG
672	BRCA1
57169	ZNFX1
3754	KCNF1
2034	EPAS1
80122	MAP3K19
5406	PNLIP
10143	CLEC3A
79888	LPCAT1
25925	ZNF521
10343	PKDREJ
56132	PCDHB3
3812	KIR3DL2
374860	ANKRD30B
5742	PTGS1
60385	TSKS
6555	SLC10A2
79058	ASPSCR1
4771	NF2
390078	OR52E6
3171	FOXA3
5272	SERPINB9
201626	PDE12
4253	MIA2
347169	OR1B1
151887	CCDC80
23101	MCF2L2
8497	PPFIA4
2563	GABRD
5726	TAS2R38
2712	GK2
169841	ZNF169
2257	FGF12
6534	SLC6A7
23179	RGL1
6528	SLC5A5
56034	PDGFC
54360	CYTL1
6709	SPTAN1
78994	PRR14
93010	B3GNT7
134548	SOWAHA
83650	SLC35G5
146894	CD300LG
2023	ENO1
886	CCKAR
93107	KCNG4
6013	RLN1
8408	ULK1
8645	KCNK5
117608	ZNF354B
3684	ITGAM
2886	GRB7
4543	MTNR1A
58525	WIZ
284110	GSDMA
5331	PLCB3
9153	SLC28A2
627	BDNF
23352	UBR4
10915	TCERG1
347168	OR1J1
56147	PCDHA1
403277	OR5K3
4804	NGFR
605	BCL7A
137362	GOT1L1
80835	TAS1R1
10640	EXOC5
5923	RASGRF1
5523	PPP2R3A
200316	APOBEC3F
7095	SEC62
341208	HEPHL1
221336	BEND6
55205	ZNF532
9493	KIF23
260425	MAGI3
11343	MGLL
117532	TMC2
26012	NSMF
93166	PRDM6
84920	ALG10
342357	ZKSCAN2
147658	ZNF534
59336	PRDM13
3861	KRT14
56884	FSTL5
3675	ITGA3
84622	ZNF594
253650	ANKRD18A
85378	TUBGCP6
284306	ZNF547
79317	OR4K5
140453	MUC17
720	C4A
8843	HCAR3
390321	OR6C1
7639	ZNF85
27127	SMC1B
54847	SIDT1
4802	NFYC
22928	SEPHS2
2641	GCG
23093	TTLL5
6002	RGS12
2052	EPHX1
57654	UVSSA
57732	ZFYVE28
56996	SLC12A9
9810	RNF40
11100	HNRNPUL1
2324	FLT4
1230	CCR1
54221	SNTG2
338662	OR8D4
56947	MFF
28964	GIT1
64375	IKZF4
9940	DLEC1
54534	MRPL50
